Started journeys,Avg. covered distance (m),Avg. duration (sec.)
62,2519.451612903226,719.016129032258
47,2326.2978723404253,684.3404255319149
46,2159.9565217391305,588.9565217391304
48,2600.25,849.1458333333334
37,2080.2972972972975,656.0
47,2030.3617021276596,612.2340425531914
42,2901.8809523809523,821.9047619047619
50,2460.28,855.02
33,2569.5454545454545,727.1212121212121
57,2597.2982456140353,797.3684210526316
31,2338.064516129032,684.3870967741935
35,2692.457142857143,757.7714285714286
32,2602.125,791.9375
33,2851.3333333333335,795.6363636363636
37,2161.0810810810813,725.8108108108108
27,2147.740740740741,685.1111111111111
25,2381.04,624.48
40,2624.475,805.675
17,2406.235294117647,606.4705882352941
24,2484.4304166666666,794.125
27,2720.1111111111113,891.8888888888889
13,2142.769230769231,814.9230769230769
23,2297.695652173913,695.5652173913044
11,2134.909090909091,577.7272727272727
20,3299.05,905.75
20,2369.85,737.95
9,2841.4444444444443,726.7777777777778
11,1859.7272727272727,579.6363636363636
11,2009.8181818181818,1010.6363636363636
19,2580.035263157895,800.421052631579
13,2080.076923076923,583.8461538461538
20,1975.7,626.25
18,1800.6666666666667,592.6111111111111
15,1858.2666666666667,614.1333333333333
12,2545.25,783.25
12,2998.3333333333335,777.1666666666666
6,1828.3333333333333,709.6666666666666
8,2690.125,715.625
14,2132.1428571428573,648.7142857142857
8,2600.75,804.5
8,1827.875,522.375
11,2236.4545454545455,1261.909090909091
7,3337.5714285714284,895.4285714285714
6,3579.6666666666665,950.8333333333334
9,2635.0,3474.1111111111113
7,1344.7142857142858,477.7142857142857
6,2113.0,616.6666666666666
3,3151.3333333333335,736.0
2,518.5,400.5
9,2157.3333333333335,657.7777777777778
5,1689.6,513.4
6,2682.6666666666665,830.8333333333334
5,2674.2,845.2
4,3510.0,1031.0
4,2827.5,688.0
1,3487.0,1568.0
2,1145.0,384.5
6,3341.0,830.0
4,1307.0,605.0
3,2082.3333333333335,562.0
1,961.0,262.0
3,1405.6666666666667,455.3333333333333
1,1021.0,231.0
2,4487.0,1459.5
3,3104.6666666666665,774.6666666666666
1,5364.0,1311.0
1,1029.0,279.0
1,3624.0,792.0
2,1492.5,485.0
1,2470.0,1174.0
2,3395.0,896.0
2,1251.0,472.0
2,1700.5,607.5
2,2562.0,1109.5
5,778.0,307.0
2,2306.5,714.0
1,0.0,24.0
6,762.3333333333334,226.66666666666666
1,4592.0,1323.0
1,1913.0,497.0
2,5752.0,1556.0
4,3616.75,1089.5
1,3710.0,988.0
1,6869.0,1583.0
1,2284.0,1348.0
5,1467.2,526.4
2,1176.5,338.5
3,1543.3333333333333,573.6666666666666
1,5488.0,1242.0
2,1264.5,312.0
2,2635.5,691.5
4,2417.75,577.5
1,1488.0,493.0
2,3126.0,924.0
2,1348.0,445.5
4,3093.0,732.5
3,2414.0,695.3333333333334
5,3278.0,706.2
5,3211.8,962.4
7,3208.5714285714284,865.8571428571429
2,4314.0,919.5
6,1257.6666666666667,364.8333333333333
4,1498.5,400.0
5,2594.8,657.4
8,1500.75,458.875
7,2480.5714285714284,772.0
8,1924.125,553.125
4,2804.5,757.75
8,3107.875,775.125
8,1743.5,460.625
20,2457.6,665.5
11,2001.909090909091,639.0909090909091
15,2332.6,536.5333333333333
20,2571.1,679.95
15,2038.6,531.4666666666667
11,2456.6363636363635,675.8181818181819
12,1869.1666666666667,532.75
14,2533.285714285714,791.4285714285714
25,2421.0,654.68
23,1712.8695652173913,738.2173913043479
20,2296.15,678.8
26,2474.4615384615386,658.6923076923077
22,2092.818181818182,578.5909090909091
30,2326.5666666666666,797.4666666666667
38,2398.657894736842,632.421052631579
47,2053.468085106383,1143.9148936170213
49,2540.9795918367345,708.7142857142857
43,2133.0697674418607,580.0697674418604
71,2434.507042253521,794.5774647887324
51,2104.372549019608,683.5294117647059
40,2126.225,569.775
56,2136.3928571428573,650.9821428571429
61,2424.032786885246,670.3770491803278
39,2357.923076923077,705.8717948717949
42,2264.809523809524,631.1190476190476
42,2754.8809523809523,745.8095238095239
36,2517.6111111111113,682.6111111111111
59,1892.8530508474576,561.0847457627119
33,1753.030303030303,511.030303030303
37,1911.2432432432433,562.7567567567568
31,2111.548387096774,589.1935483870968
34,2050.264705882353,640.5294117647059
28,1821.357142857143,529.1071428571429
25,2373.0,651.96
27,2267.5185185185187,673.0370370370371
35,2059.0,652.3714285714286
37,2060.4054054054054,655.8918918918919
31,1966.4516129032259,606.0322580645161
43,2456.906976744186,695.6744186046511
37,1943.7027027027027,602.4054054054054
42,2228.7380952380954,707.7142857142857
28,1817.5357142857142,628.2142857142857
21,2204.904761904762,656.2857142857143
22,2006.8181818181818,609.1363636363636
20,1979.4,560.15
21,1929.7619047619048,740.952380952381
22,1918.1363636363637,559.1363636363636
32,2168.65625,653.625
33,2642.151515151515,830.7272727272727
26,2137.6153846153848,700.5769230769231
28,2108.4285714285716,670.3928571428571
30,2245.633333333333,871.1
31,1960.483870967742,673.4516129032259
29,2006.7931034482758,603.7586206896551
34,1554.1470588235295,515.1176470588235
33,1805.6666666666667,646.9090909090909
45,2486.3777777777777,701.6666666666666
35,1809.2857142857142,642.0857142857143
31,2448.5806451612902,745.8064516129032
33,2377.242424242424,817.4848484848485
42,2226.6428571428573,740.3571428571429
45,2401.8888888888887,720.8888888888889
41,1975.6097560975609,670.7073170731708
43,1900.5348837209303,532.8604651162791
45,2108.3333333333335,629.3777777777777
50,1926.04,781.96
44,2107.5,692.25
35,1881.8285714285714,552.0
46,2103.1521739130435,620.6086956521739
38,1690.9736842105262,1310.9736842105262
48,2340.0,714.8541666666666
44,2347.318181818182,701.6136363636364
42,2291.0714285714284,661.5952380952381
38,2156.1052631578946,729.3157894736842
42,2024.2619047619048,593.6904761904761
50,1992.6,606.8
56,2093.535714285714,680.0357142857143
51,1763.5098039215686,531.9215686274509
50,2075.92,687.6
52,1846.1923076923076,561.1153846153846
50,1978.58,589.56
44,2004.25,993.1136363636364
48,2098.9791666666665,1026.5833333333333
40,2063.45,676.95
45,2222.3333333333335,722.8222222222222
53,2001.2264150943397,624.0
49,2087.387755102041,601.3265306122449
54,2513.1481481481483,803.4629629629629
42,2245.285714285714,918.3809523809524
41,2398.178780487805,692.9512195121952
44,2693.409090909091,1111.1136363636363
51,2051.3333333333335,614.4117647058823
51,2231.6666666666665,673.6470588235294
50,1468.76,496.26
49,2708.4285714285716,851.8367346938776
62,2554.6612903225805,727.0483870967741
45,2132.3777777777777,607.1777777777778
50,2167.58,656.84
54,2141.962962962963,773.7962962962963
73,2489.219178082192,729.8630136986301
74,2069.0810810810813,632.6756756756756
60,2790.1054999999997,832.6166666666667
49,1896.591836734694,583.8367346938776
63,2117.063492063492,666.4920634920635
68,2014.2058823529412,610.2058823529412
66,2418.378787878788,746.3636363636364
68,2012.5735294117646,659.5882352941177
71,2172.676056338028,1026.7605633802816
67,2077.194029850746,647.4328358208955
65,2034.5230769230768,669.5846153846154
74,2101.4324324324325,655.1216216216217
67,2094.10447761194,707.6417910447761
72,2353.5416666666665,738.0138888888889
66,2102.0757575757575,601.6818181818181
84,2197.8690476190477,713.0357142857143
57,2232.9824561403507,703.2280701754386
97,2145.2474226804125,688.5876288659794
81,2429.5185185185187,793.2222222222222
90,2527.4555555555557,864.6777777777778
95,1990.2806315789474,594.3157894736842
78,2584.128205128205,847.1282051282051
72,2280.4305555555557,731.4027777777778
87,2666.3563218390805,808.4827586206897
89,2409.0412359550564,905.6741573033707
64,2362.15625,703.3125
90,2372.5222222222224,833.0888888888888
108,2249.5555555555557,792.2129629629629
94,2662.7659574468084,837.8404255319149
92,2344.5434782608695,858.2173913043479
96,2237.0729166666665,776.6041666666666
96,2727.28125,945.53125
87,2303.3793103448274,678.9080459770115
89,2598.0337078651687,803.7191011235955
83,2748.1927710843374,930.9036144578313
105,2606.961904761905,791.495238095238
87,2318.942528735632,698.7701149425287
97,2224.8762886597938,799.020618556701
84,2182.9523809523807,738.047619047619
100,2583.54,766.12
94,2801.6170212765956,995.8829787234042
101,2405.3762376237623,743.6039603960396
94,2350.7659574468084,811.6914893617021
64,2664.3125,756.703125
82,2485.2804878048782,760.2317073170732
80,2315.5875,748.6125
85,2404.3529411764707,727.3176470588236
75,1846.0266666666666,616.8933333333333
92,2411.467391304348,782.5108695652174
84,2179.9285714285716,680.6309523809524
78,2455.1794871794873,775.5128205128206
73,2359.219178082192,752.4383561643835
77,2125.4025974025976,711.5064935064935
82,2505.4756097560976,795.329268292683
98,2688.6938775510203,848.6836734693877
78,2314.628205128205,792.8589743589744
64,2292.9375,707.765625
78,2684.6666666666665,876.2692307692307
76,2232.1447368421054,718.2105263157895
77,2424.1211688311687,774.6493506493506
59,2067.406779661017,736.9322033898305
76,2363.9473684210525,844.7105263157895
46,2952.913043478261,1049.5217391304348
56,1915.3035714285713,765.0178571428571
56,2242.964285714286,747.2678571428571
69,2111.855072463768,673.9710144927536
68,2759.75,871.0294117647059
56,2271.6071428571427,795.6964285714286
68,2326.544117647059,787.7205882352941
46,2158.645,692.1521739130435
54,2555.685185185185,781.1296296296297
50,2501.94,765.86
47,1885.468085106383,691.531914893617
44,2373.25,720.2045454545455
43,2516.1318604651165,821.0697674418604
50,1800.5534,631.14
62,2322.2419354838707,798.016129032258
40,2795.2,770.275
42,2480.9761904761904,1091.8095238095239
37,2451.7027027027025,715.7837837837837
47,2468.531914893617,743.3829787234042
41,2422.2195121951218,720.5121951219512
37,2346.7027027027025,729.7837837837837
41,2174.6341463414633,670.4146341463414
32,2675.03125,800.09375
27,2048.6666666666665,650.6296296296297
40,2589.96675,724.9
31,2034.483870967742,664.3870967741935
36,2410.4444444444443,707.9166666666666
25,2096.8,612.84
23,2429.391304347826,1318.2173913043478
33,2452.181818181818,692.6060606060606
32,2337.625,867.09375
33,2618.0,814.9090909090909
38,2360.7368421052633,811.4473684210526
16,2642.5,791.5625
29,2580.2413793103447,751.4827586206897
29,2243.5862068965516,712.8965517241379
27,1703.3333333333333,636.6296296296297
24,1739.5833333333333,665.25
23,2112.217391304348,789.304347826087
21,2688.809523809524,826.8095238095239
29,2296.976896551724,770.2413793103449
12,2682.0,759.6666666666666
26,2560.6153846153848,755.0384615384615
26,1921.5384615384614,635.0384615384615
24,2336.625,708.2916666666666
23,2662.4347826086955,707.8260869565217
25,2308.4,651.4
16,2659.8125,754.4375
31,2194.1612903225805,740.1290322580645
17,1783.2941176470588,703.4705882352941
19,2506.7894736842104,754.8421052631579
16,3430.25,894.375
18,1933.7777777777778,549.1666666666666
19,2617.6315789473683,720.2631578947369
24,1970.9583333333333,660.75
16,2040.125,598.5
8,1957.625,565.0
8,1863.0,592.5
16,2340.4375,772.25
4,3248.0,1005.75
11,2317.2727272727275,688.1818181818181
15,2684.5333333333333,854.9333333333333
16,2826.5625,789.375
17,3292.9411764705883,1062.4705882352941
20,1787.8,524.05
12,3144.1666666666665,803.5
13,1712.6153846153845,607.9230769230769
12,2532.1666666666665,791.75
8,3590.5,1459.25
8,2643.75,921.125
8,2462.25,1020.375
6,3225.6666666666665,1259.8333333333333
9,2137.0,663.5555555555555
5,3596.0,1754.6
13,2241.5384615384614,702.9230769230769
4,2769.75,711.75
12,2542.75,899.75
11,3864.7272727272725,903.5454545454545
10,2903.5,773.1
6,1604.8333333333333,530.6666666666666
7,2674.8571428571427,684.5714285714286
8,1831.375,567.375
7,2671.4757142857147,742.0
8,2392.625,1022.125
4,2516.5,747.0
9,2813.777777777778,3347.1111111111113
6,2208.6666666666665,724.5
4,4497.25,1034.25
10,2211.4,613.2
9,2867.3333333333335,847.5555555555555
6,4752.833333333333,1690.0
10,2211.1,931.2
3,2713.3333333333335,1412.6666666666667
6,4497.0,1260.5
1,4425.0,2022.0
5,3514.0,1366.8
5,2919.6,736.0
3,2796.6666666666665,805.3333333333334
3,3542.6666666666665,874.6666666666666
3,3953.0,1063.3333333333333
2,2027.0,581.5
9,2084.5555555555557,538.8888888888889
3,3516.6666666666665,864.3333333333334
3,3703.6666666666665,1028.3333333333333
3,4407.0,1084.0
4,3121.1675,619.25
2,2648.0,723.5
2,3352.5,1737.0
4,4426.0,1182.75
3,1584.3333333333333,633.6666666666666
8,2136.875,589.875
4,1681.75,428.0
3,3164.3333333333335,648.3333333333334
3,1946.6666666666667,477.6666666666667
4,2203.75,6301.25
1,1198.0,318.0
6,2802.6666666666665,716.3333333333334
3,1527.6666666666667,431.0
2,1659.0,657.5
3,2516.6666666666665,609.0
3,2163.0,591.6666666666666
3,1481.3333333333333,465.3333333333333
5,1424.8,570.0
5,3140.0,813.8
2,1722.0,437.0
1,3277.0,882.0
3,2734.0,620.3333333333334
4,3534.75,918.25
3,2055.0,596.6666666666666
9,1568.111111111111,467.77777777777777
11,1470.090909090909,361.90909090909093
10,2094.2,593.3
4,1781.75,490.75
3,1889.6666666666667,573.3333333333334
6,3504.3333333333335,830.3333333333334
8,2532.75,717.25
4,1626.25,383.5
7,2484.5714285714284,814.4285714285714
4,3531.5,1024.5
4,1691.0,522.5
10,2838.9,750.7
9,1162.2222222222222,318.0
7,2061.5714285714284,533.7142857142857
5,4234.4,1055.2
8,2563.875,756.875
13,1941.5384615384614,509.84615384615387
10,1913.2,502.8
10,2287.4,645.4
10,2227.1,738.0
20,2999.95,703.85
10,2438.0,615.8
10,2306.5,821.7
13,2592.923076923077,673.9230769230769
18,1719.5,504.55555555555554
20,1952.55,535.75
11,2317.0,570.8181818181819
23,2190.913043478261,559.3913043478261
18,1904.388888888889,537.1666666666666
17,3080.9411764705883,837.4117647058823
15,2800.8,785.9333333333333
20,2272.8,1150.9
21,2387.4761904761904,978.7619047619048
18,2444.3333333333335,664.8888888888889
23,2066.521739130435,628.5652173913044
36,2728.027777777778,822.8055555555555
25,2228.88,628.36
30,2595.266666666667,734.3
29,2548.655172413793,677.2068965517242
30,2454.233333333333,771.3
23,2108.9565217391305,666.3913043478261
29,2073.8275862068967,656.6551724137931
35,2176.1714285714284,752.3428571428572
31,2248.1935483870966,1394.3225806451612
27,1940.1729629629629,686.1111111111111
43,2677.720930232558,790.7674418604652
40,2479.775,845.85
46,2632.5434782608695,831.0217391304348
47,2657.6170212765956,997.7659574468086
46,2329.3260869565215,681.3260869565217
34,2540.470588235294,652.3823529411765
49,2403.7551020408164,703.0
44,2846.0227272727275,861.1363636363636
57,2237.9122807017543,1019.578947368421
46,2446.478260869565,739.3695652173913
48,2561.1666666666665,830.6458333333334
43,2121.1162790697676,841.2325581395348
58,2816.2586206896553,1010.0
61,2900.7377049180327,1031.0655737704917
62,2688.1451612903224,829.258064516129
70,2643.657142857143,771.3857142857142
47,2627.148936170213,1023.1702127659574
50,2752.02,922.14
61,2303.6721311475408,790.983606557377
64,2538.5,850.21875
58,2570.9827586206898,816.6034482758621
65,2192.435846153846,709.7076923076924
55,2360.8727272727274,762.9454545454546
60,2795.4,895.9166666666666
57,2306.8070175438597,786.1929824561404
66,2535.2727272727275,965.1060606060606
65,2826.876923076923,842.7692307692307
66,2417.8534848484846,873.5909090909091
55,2223.0363636363636,692.1636363636363
83,2282.590361445783,755.3734939759037
58,2439.1724137931033,732.9655172413793
57,2640.1052631578946,1139.7543859649122
61,2426.098360655738,764.0491803278688
77,2982.5194805194806,872.3246753246754
70,2570.0714285714284,809.6142857142858
69,2990.7971014492755,883.1739130434783
75,2592.68,805.2933333333333
86,2800.2906976744184,876.5
83,2503.9518072289156,852.1686746987951
76,2393.25,820.5526315789474
74,2811.162162162162,984.3378378378378
86,2420.1317441860465,758.6395348837209
69,2559.3333333333335,813.7826086956521
76,2111.6184210526317,706.578947368421
77,3019.658051948052,956.3896103896104
75,2424.36,779.8533333333334
71,2934.788732394366,1097.3661971830986
81,2399.5308641975307,907.6296296296297
73,3141.3424657534247,1148.958904109589
74,2179.7972972972975,822.1891891891892
81,2311.9876543209875,854.283950617284
96,2413.5,788.9791666666666
84,2619.1309523809523,942.2619047619048
74,2223.0,729.2432432432432
64,2303.66671875,952.71875
74,2179.2297297297296,729.2972972972973
82,2657.1463414634145,817.7317073170732
64,2350.578125,739.984375
68,2395.514705882353,922.3088235294117
75,2600.2266666666665,959.68
89,2301.808988764045,747.3370786516854
69,2538.985507246377,935.4202898550725
64,2787.28125,808.515625
77,2288.4675324675327,928.0
87,2751.770114942529,994.816091954023
58,2642.793103448276,996.448275862069
69,2655.1304347826085,932.5797101449275
77,2528.4805194805194,971.5584415584416
75,2889.6266666666666,868.32
74,2944.7027027027025,970.1891891891892
100,2548.96,878.49
60,2439.4945000000002,898.9333333333333
74,2768.9324324324325,975.3243243243244
83,2734.0843373493976,960.6506024096385
75,2292.1866666666665,724.64
95,2962.8455789473687,1052.2105263157894
70,1962.442857142857,638.7571428571429
68,2601.6470588235293,800.0
73,2836.986301369863,986.1232876712329
60,2721.616666666667,1095.6666666666667
58,2634.2413793103447,831.0344827586207
75,2822.617733333333,978.0
67,2564.5373134328356,832.5074626865671
65,2822.8615384615387,934.5538461538462
72,2197.347222222222,744.625
82,2140.756097560976,720.9024390243902
81,2620.925925925926,857.2592592592592
69,2586.608695652174,858.1449275362319
72,2720.3611111111113,818.6666666666666
90,2989.311111111111,989.0666666666667
48,2322.7916666666665,792.6875
74,2522.2432432432433,770.2567567567568
85,2286.670588235294,935.0
63,2811.1746031746034,867.984126984127
85,2423.423529411765,807.0705882352942
74,1975.1216216216217,696.0405405405405
85,2229.764705882353,757.8823529411765
65,2237.3846153846152,747.7846153846153
58,2258.637931034483,754.1724137931035
51,2121.274509803922,656.8039215686274
59,2284.0338983050847,855.3050847457627
51,2128.3333333333335,684.6274509803922
52,2565.8653846153848,891.6538461538462
53,2165.169811320755,686.4716981132076
50,2157.4,688.12
48,2070.944375,739.3125
53,2507.056603773585,732.4905660377359
57,2815.684210526316,854.4561403508771
57,2449.719298245614,780.2982456140351
39,2330.6923076923076,795.5641025641025
60,2683.633333333333,790.5666666666667
53,2355.867924528302,760.1509433962265
58,2425.6724137931033,756.551724137931
44,2571.568181818182,774.0909090909091
41,2331.317073170732,735.9756097560976
48,2678.2083333333335,959.2708333333334
55,2267.3454545454547,790.0909090909091
48,1950.5833333333333,713.3541666666666
43,2631.5581395348836,956.9767441860465
28,2545.4285714285716,784.5
44,2003.75,620.4318181818181
42,2916.8333333333335,930.4761904761905
47,2650.2340425531916,872.3617021276596
37,2526.945945945946,1127.8108108108108
34,2044.3823529411766,684.7941176470588
44,2253.25,791.5909090909091
36,2218.5555555555557,701.1944444444445
44,2394.068181818182,753.4772727272727
41,2332.756097560976,719.829268292683
30,3099.6666666666665,954.4
41,2611.8536585365855,1058.2439024390244
40,2502.6,868.425
33,2278.969696969697,724.4545454545455
29,2292.7586206896553,805.2413793103449
33,2868.242424242424,801.3333333333334
32,2526.9375,784.65625
31,2235.935483870968,683.2903225806451
27,2263.740740740741,730.7777777777778
26,2210.8076923076924,655.3461538461538
25,2257.92,731.72
30,1533.7666666666667,530.3666666666667
17,2208.4117647058824,708.2941176470588
24,2432.4166666666665,831.25
24,1920.0833333333333,540.8333333333334
24,1732.4583333333333,598.375
22,2444.5,720.4090909090909
26,2141.653846153846,706.4615384615385
31,2240.2903225806454,755.9677419354839
38,2456.7631578947367,769.9473684210526
34,2391.5,785.3529411764706
19,2511.7894736842104,729.4736842105264
17,1898.5882352941176,654.2352941176471
23,2314.391304347826,662.2173913043479
28,2403.2025,749.4285714285714
22,2708.590909090909,924.1363636363636
16,2083.125,668.25
27,2311.296296296296,759.1111111111111
20,2288.75,706.6
26,2243.230769230769,651.8461538461538
26,2555.4615384615386,776.7692307692307
20,2990.15,773.0
13,2514.5384615384614,713.9230769230769
9,2329.5555555555557,643.8888888888889
11,2698.4545454545455,952.1818181818181
26,1973.423076923077,866.6538461538462
14,2598.0,666.5714285714286
14,1592.642857142857,609.0714285714286
18,2981.8333333333335,975.2222222222222
12,2223.5,717.1666666666666
15,2077.2,628.4666666666667
21,2807.904761904762,868.1904761904761
8,2522.5,828.125
19,3319.8947368421054,930.0526315789474
16,2341.875,838.9375
7,4724.857142857143,1305.4285714285713
9,4173.0,4828.555555555556
9,2604.1111111111113,791.5555555555555
7,2246.285714285714,634.4285714285714
12,2365.4166666666665,637.4166666666666
10,3594.6,910.7
10,3605.7,909.1
4,1905.5,780.0
10,3326.0,871.9
7,3044.4285714285716,891.1428571428571
12,1827.4166666666667,596.8333333333334
7,2181.5714285714284,838.8571428571429
3,1921.6666666666667,656.6666666666666
14,1468.142857142857,415.42857142857144
6,3464.0,939.3333333333334
7,2608.1428571428573,742.2857142857143
12,2583.4166666666665,841.3333333333334
9,3071.6666666666665,759.6666666666666
8,2144.125,645.0
2,542.0,126.5
8,5353.75,1823.75
5,3017.2,1430.0
9,3294.4444444444443,1104.5555555555557
7,2966.8571428571427,799.7142857142857
5,3325.0,1061.8
4,1554.75,548.25
5,3225.6,1123.6
6,2013.1666666666667,553.1666666666666
8,2926.5,4269.25
5,1880.2,662.2
6,2209.1666666666665,585.5
5,2874.2,834.0
7,2230.0,718.0
13,2643.3846153846152,2582.3076923076924
4,2699.25,942.75
7,3406.8571428571427,924.0
3,5101.333333333333,1188.3333333333333
2,3205.0,870.5
7,2219.0,826.2857142857143
5,1463.0,494.2
1,1210.0,429.0
2,580.5,160.5
1,767.0,223.0
2,4517.5,1048.5
2,1753.0,597.5
1,3393.0,1158.0
1,8125.0,1872.0
3,2920.3333333333335,921.0
2,2112.0,542.0
1,6716.0,1290.0
2,2617.0,731.0
3,1963.3333333333333,529.6666666666666
1,2197.0,581.0
4,1425.0,471.75
1,6453.0,1476.0
1,1186.0,472.0
1,3361.0,830.0
1,949.0,234.0
3,2008.3333333333333,543.0
4,2164.25,558.25
1,2223.0,557.0
2,5280.0,1243.5
2,1647.5,529.0
3,3511.6666666666665,623.0
8,2528.875,641.25
3,1876.3333333333333,578.3333333333334
3,2167.0,631.6666666666666
4,2906.25,755.0
4,1612.75,464.25
6,3704.3333333333335,900.8333333333334
6,1763.0,551.0
5,1070.4,291.6
7,2206.8571428571427,581.4285714285714
6,1784.6666666666667,743.1666666666666
3,1159.3333333333333,818.0
5,3267.4,827.6
4,1731.75,385.25
4,2746.0,669.5
6,2364.5,601.8333333333334
6,1911.3333333333333,788.6666666666666
12,2832.75,819.5833333333334
7,2237.714285714286,566.7142857142857
7,1547.2857142857142,407.0
8,2028.375,508.0
8,2223.625,641.25
11,3999.090909090909,1056.1818181818182
10,2550.1,718.9
8,3646.625,949.625
9,2047.2222222222222,596.6666666666666
9,2147.5555555555557,586.7777777777778
14,2458.6428571428573,755.8571428571429
13,2016.5384615384614,543.1538461538462
11,2357.7272727272725,604.0909090909091
8,3513.125,846.375
14,1491.642857142857,588.4285714285714
15,1909.2666666666667,537.6
14,2545.8571428571427,962.7142857142857
18,2118.9444444444443,719.2777777777778
20,2718.25,729.85
20,2788.55,1493.05
18,2639.8888888888887,781.4444444444445
26,2456.846153846154,1474.7692307692307
30,2106.2,622.2666666666667
19,2687.2631578947367,841.6842105263158
28,2049.1071428571427,614.0357142857143
21,2309.4285714285716,953.2857142857143
32,2176.125,653.78125
31,3079.2580645161293,1269.774193548387
32,2417.875,693.125
24,3095.5833333333335,1185.0833333333333
19,2470.9473684210525,732.2631578947369
23,2704.2608695652175,918.695652173913
31,2612.0967741935483,739.3870967741935
21,2151.4761904761904,675.4761904761905
43,2731.279069767442,801.7674418604652
17,2699.294117647059,790.7058823529412
32,2209.875,656.90625
38,2407.3947368421054,787.5526315789474
38,2309.9473684210525,703.4473684210526
37,2703.2162162162163,759.918918918919
47,2692.31914893617,813.2553191489362
54,2527.796296296296,782.4074074074074
48,2662.6875,728.75
37,2252.864864864865,756.8918918918919
49,2637.0408163265306,702.265306122449
65,2900.3384615384616,898.3384615384615
55,2460.8,733.9454545454546
43,3316.953488372093,1221.9302325581396
64,2220.234375,680.09375
53,2866.056603773585,894.4528301886793
58,2796.953965517241,845.7413793103449
56,2386.125,829.9821428571429
42,2537.4523809523807,905.6428571428571
66,2572.8939393939395,779.3939393939394
69,2648.014492753623,1079.2608695652175
67,3161.7462686567164,1141.8059701492537
84,2637.714285714286,856.6309523809524
75,2664.5333333333333,818.7866666666666
74,2859.2027027027025,898.8918918918919
60,2622.25,851.1666666666666
75,2650.7066666666665,873.7866666666666
51,3121.83,946.4901960784314
81,2340.1234567901233,793.0246913580247
62,3328.7580645161293,1102.467741935484
59,2791.3898305084745,948.0847457627119
65,2728.123076923077,882.8461538461538
68,3326.9411764705883,1113.8235294117646
72,2375.625,768.4305555555555
94,2719.2021276595747,849.9148936170212
69,2556.2608695652175,880.8260869565217
80,2593.375,929.1625
83,2441.4939759036147,829.8072289156627
78,2665.74358974359,858.7692307692307
59,2812.2203389830506,967.8983050847457
83,3009.6867469879517,993.1084337349398
70,2805.9285714285716,871.3
70,3025.095285714286,1008.9428571428572
56,2677.0535714285716,982.8035714285714
66,2605.212121212121,886.8484848484849
66,3132.621212121212,983.469696969697
75,2482.6,867.28
67,2752.89552238806,932.4925373134329
93,2654.6774193548385,908.2150537634409
57,2324.2982456140353,1159.0526315789473
75,3159.2533333333336,1089.0266666666666
67,2366.2537313432836,1049.2388059701493
55,2833.836363636364,857.0909090909091
91,2482.010989010989,830.9120879120879
93,2615.2150537634407,858.6774193548387
61,2952.1803278688526,1034.704918032787
66,2992.1666666666665,1188.9545454545455
71,2745.0845070422533,1302.4647887323943
88,2609.193181818182,823.6818181818181
81,2457.2345679012346,929.4320987654321
58,2155.0862068965516,781.5689655172414
82,2543.231707317073,860.7682926829268
82,2557.9024390243903,932.439024390244
66,2310.8636363636365,803.8939393939394
66,2610.969696969697,879.030303030303
84,2648.7261904761904,835.8928571428571
59,2579.0169491525426,838.9830508474577
63,2635.7619047619046,834.7301587301587
53,2221.830188679245,743.7735849056604
61,2485.5409836065573,880.7213114754098
70,2872.385714285714,922.6
58,2193.683965517241,658.7931034482758
76,2591.8947368421054,838.921052631579
50,2745.5065999999997,928.72
77,2937.0346753246754,1058.4805194805194
65,2464.8,769.1076923076923
71,2849.9718309859154,914.6197183098592
72,2781.0833333333335,1069.0277777777778
55,2922.818181818182,890.2727272727273
66,3143.4848484848485,955.2424242424242
69,2591.1304347826085,816.0289855072464
69,2535.144927536232,777.0
70,2432.542857142857,904.3857142857142
75,2453.1466666666665,770.28
67,2433.805970149254,851.955223880597
83,2634.5662650602408,820.3373493975904
72,2539.393472222222,747.5138888888889
63,3002.7619047619046,860.1269841269841
77,2798.6103896103896,914.4415584415584
59,2411.508474576271,844.7966101694915
65,2300.9692307692308,689.5538461538462
64,2601.40625,762.46875
68,2550.235294117647,769.5882352941177
71,2848.737042253521,860.5352112676056
72,2378.3888888888887,755.5
66,2650.590909090909,837.0151515151515
62,2690.2258064516127,909.5483870967741
85,2159.105882352941,703.3176470588236
66,2878.409090909091,969.9242424242424
71,3221.211267605634,1196.2535211267605
75,2499.4754666666668,749.3866666666667
55,2592.3818181818183,848.7636363636364
64,2505.21875,747.921875
54,2347.2653703703704,759.0925925925926
70,2580.4142857142856,800.3285714285714
54,2465.3888888888887,775.3703703703703
64,1922.453125,594.6875
50,2093.32,667.22
65,2385.646153846154,721.9692307692308
58,2553.5862068965516,792.6379310344828
64,2184.40625,640.6875
42,2427.7380952380954,874.5714285714286
65,1922.4769230769232,598.876923076923
62,2593.983870967742,740.4193548387096
47,2336.531914893617,785.0
37,2499.3783783783783,706.972972972973
54,2087.814814814815,615.2777777777778
32,2305.15625,679.8125
50,2279.24,707.92
44,2483.090909090909,759.6136363636364
44,2355.159090909091,749.6818181818181
41,2351.1626829268293,622.2439024390244
34,2554.705882352941,673.1176470588235
38,2016.3947368421052,644.9736842105264
40,1812.925,655.375
36,2604.5555555555557,883.1388888888889
36,2172.6666666666665,678.6388888888889
32,2502.6875,726.71875
